time	V(n010)
1.070000000000000e-01	7.135396e-01
1.070956399552730e-01	7.210783e-01
1.072869198658189e-01	7.332181e-01
1.076694796869107e-01	7.485572e-01
1.080000000000000e-01	7.552885e-01
1.080765119642184e-01	7.536035e-01
1.082295358926551e-01	7.466888e-01
1.085355837495286e-01	7.197353e-01
1.090000000000000e-01	6.616238e-01
1.090612095713747e-01	6.529323e-01
1.091836287141241e-01	6.390043e-01
1.094284669996229e-01	6.257260e-01
1.099181435706204e-01	6.269609e-01
1.100000000000000e-01	6.307763e-01
1.100937598035104e-01	6.396796e-01
1.102812794105312e-01	6.604293e-01
1.106563186245729e-01	7.110516e-01
1.110000000000000e-01	7.645153e-01
1.110750078428083e-01	7.725247e-01
1.112250235284250e-01	7.777605e-01
1.115250548996583e-01	7.476310e-01
1.120000000000000e-01	6.442888e-01
1.120600062742467e-01	6.265409e-01
1.121800188227400e-01	5.988256e-01
1.124200439197267e-01	5.762866e-01
1.129000941137000e-01	5.951300e-01
1.130000000000000e-01	6.094165e-01
1.130600205950206e-01	6.217680e-01
1.131800617850619e-01	6.444230e-01
1.134201441651443e-01	6.811072e-01
1.139003089253093e-01	7.377275e-01
1.140000000000000e-01	7.467734e-01
1.140960329520330e-01	7.509769e-01
1.142880988560990e-01	7.543627e-01
1.146722306642309e-01	7.459081e-01
1.150000000000000e-01	7.277308e-01
1.150768263616264e-01	7.199276e-01
1.152304790848792e-01	7.023346e-01
1.155377845313848e-01	6.598118e-01
1.160000000000000e-01	5.863188e-01
1.160614610893011e-01	5.755959e-01
1.161843832679034e-01	5.552818e-01
1.164302276251078e-01	5.194226e-01
1.169219163395167e-01	4.567595e-01
1.170000000000000e-01	4.479246e-01
1.170976562500000e-01	4.353235e-01
1.172929687500000e-01	4.050185e-01
1.176835937500000e-01	3.291747e-01
1.180000000000000e-01	2.573495e-01
1.180781250000000e-01	2.424073e-01
1.182343750000000e-01	2.234337e-01
1.185468750000000e-01	2.221057e-01
1.189032384023347e-01	2.599673e-01
1.190000000000000e-01	2.781543e-01
1.190323828322730e-01	2.849914e-01
1.190971484968189e-01	2.964362e-01
1.192266798259109e-01	3.094003e-01
1.194857424840947e-01	3.027300e-01
1.199443661674443e-01	2.390922e-01
1.200000000000000e-01	2.265552e-01
1.200200662262886e-01	2.211383e-01
1.200601986788657e-01	2.111091e-01
1.201404635840199e-01	1.946525e-01
1.203009933943284e-01	1.748454e-01
1.206220530149454e-01	1.707677e-01
1.210000000000000e-01	2.005752e-01
1.210417227426462e-01	2.075580e-01
1.211251682279387e-01	2.203302e-01
1.212920591985236e-01	2.406825e-01
1.216258411396935e-01	2.672493e-01
1.220000000000000e-01	2.839792e-01
1.220667563882340e-01	2.816769e-01
1.222002691647019e-01	2.712973e-01
1.224672947176378e-01	2.277794e-01
1.229270082448694e-01	1.161327e-01
1.230000000000000e-01	9.395240e-02
1.230425274039054e-01	8.022831e-02
1.231275822117161e-01	5.504193e-02
1.232976918273375e-01	1.261608e-02
1.234947535335744e-01	-2.326159e-02
1.238381093488366e-01	-6.309926e-02
1.240000000000000e-01	-7.423242e-02
1.240319885654976e-01	-7.495824e-02
1.240959656964928e-01	-7.602874e-02
1.242239199584831e-01	-7.643383e-02
1.244798284824638e-01	-7.123286e-02
1.249916455304252e-01	-5.048312e-02
1.250000000000000e-01	-5.001410e-02
1.251169625740478e-01	-4.220313e-02
1.252506340872452e-01	-3.319085e-02
1.255179771136400e-01	-1.494301e-02
1.260000000000000e-01	1.829967e-02
1.260534686052790e-01	2.141342e-02
1.261604058158369e-01	2.630306e-02
1.263742802369528e-01	3.134586e-02
1.266349956350927e-01	2.988018e-02
1.270000000000000e-01	1.926475e-02
1.270367847145856e-01	1.716985e-02
1.271103541437568e-01	1.268328e-02
1.272574930020992e-01	2.517280e-03
1.274885531840807e-01	-1.650365e-02
1.279506735480437e-01	-5.996287e-02
1.280000000000000e-01	-6.503278e-02
1.280632899592827e-01	-7.236974e-02
1.281898698778481e-01	-8.796300e-02
1.284430297149789e-01	-1.230201e-01
1.289493493892404e-01	-2.002786e-01
1.290000000000000e-01	-2.085596e-01
1.290110062281732e-01	-2.104325e-01
1.290330186845196e-01	-2.141370e-01
1.290770435972123e-01	-2.213676e-01
1.291650934225977e-01	-2.351583e-01
1.293411930733687e-01	-2.603643e-01
1.296933923749106e-01	-3.049254e-01
1.300000000000000e-01	-3.395629e-01
1.300704398603084e-01	-3.480954e-01
1.302113195809251e-01	-3.683771e-01
1.304930790221586e-01	-4.217374e-01
1.310000000000000e-01	-5.378005e-01
1.310563518882467e-01	-5.504394e-01
1.311690556647401e-01	-5.692737e-01
1.313944632177269e-01	-5.794771e-01
1.318452783237005e-01	-5.431860e-01
1.320000000000000e-01	-5.154235e-01
1.320637076963396e-01	-5.001758e-01
1.321911230890188e-01	-4.725544e-01
1.324459538743771e-01	-4.293469e-01
1.329556154450938e-01	-3.649851e-01
1.330000000000000e-01	-3.608635e-01
1.330310543516345e-01	-3.581333e-01
1.330931630549034e-01	-3.513371e-01
1.332173804614413e-01	-3.317746e-01
1.334658152745171e-01	-2.719687e-01
1.339626849006686e-01	-1.156460e-01
1.340000000000000e-01	-1.017730e-01
1.340168433516794e-01	-9.504747e-02
1.340505300550382e-01	-8.216969e-02
1.341179034617558e-01	-5.898206e-02
1.342526502751911e-01	-2.209118e-02
1.345221439020616e-01	2.619302e-02
1.348101524134222e-01	4.988297e-02
1.350000000000000e-01	5.145087e-02
1.350857615344502e-01	4.693291e-02
1.352001102470504e-01	4.041205e-02
1.354288076722509e-01	2.581843e-02
1.358862025226518e-01	-6.364251e-03
1.360000000000000e-01	-1.495569e-02
1.360273865754399e-01	-1.723255e-02
1.360821597263195e-01	-2.202299e-02
1.361917060280789e-01	-3.267159e-02
1.364107986315977e-01	-5.773405e-02
1.368489838386352e-01	-1.154426e-01
1.370000000000000e-01	-1.373935e-01
1.370519306599651e-01	-1.437718e-01
1.371557919798953e-01	-1.527266e-01
1.373635146197556e-01	-1.557920e-01
1.376914566450361e-01	-1.317730e-01
1.380000000000000e-01	-8.743663e-02
1.380471778922500e-01	-7.815916e-02
1.381415336767501e-01	-6.128219e-02
1.383302452457503e-01	-3.386043e-02
1.386005122960232e-01	-6.013823e-03
1.388803127291118e-01	1.199041e-02
1.390000000000000e-01	1.647051e-02
1.390282554791460e-01	1.692146e-02
1.390847664374380e-01	1.765719e-02
1.391977883540221e-01	1.836163e-02
1.394238321871901e-01	1.728501e-02
1.397873878081137e-01	1.127559e-02
1.400000000000000e-01	5.793783e-03
1.400294108458879e-01	4.773841e-03
1.400882325376637e-01	2.677589e-03
1.402058759212153e-01	-1.772171e-03
1.404411626883184e-01	-1.157291e-02
1.409117362225246e-01	-3.286506e-02
1.410000000000000e-01	-3.710625e-02
1.410414017417967e-01	-3.938544e-02
1.411242052253902e-01	-4.439520e-02
1.412898121925771e-01	-5.639989e-02
1.416210261269510e-01	-8.586372e-02
1.420000000000000e-01	-1.247207e-01
1.420662427868748e-01	-1.316756e-01
1.421987283606243e-01	-1.438682e-01
1.424636995081234e-01	-1.610800e-01
1.429936418031215e-01	-1.828529e-01
1.430000000000000e-01	-1.829975e-01
1.430381491812708e-01	-1.832506e-01
1.430890147562986e-01	-1.831915e-01
1.431907459063541e-01	-1.817625e-01
1.433942082064651e-01	-1.743421e-01
1.438011328066872e-01	-1.497318e-01
1.440000000000000e-01	-1.338953e-01
1.440467100016343e-01	-1.278638e-01
1.441401300049028e-01	-1.124694e-01
1.443269700114398e-01	-6.915410e-02
1.445885900598469e-01	1.602085e-02
1.449786840428456e-01	1.735630e-01
1.450000000000000e-01	1.833306e-01
1.450126673262233e-01	1.894180e-01
1.450380019786700e-01	2.011360e-01
1.450886712835633e-01	2.225553e-01
1.451900098933499e-01	2.578284e-01
1.453926871129231e-01	3.058988e-01
1.456616648394123e-01	3.340370e-01
1.459367987753671e-01	3.315463e-01
1.460000000000000e-01	3.261719e-01
1.460891150301025e-01	3.141613e-01
1.462079350702392e-01	2.975621e-01
1.464455751505127e-01	2.625101e-01
1.469208553110595e-01	1.889637e-01
1.470000000000000e-01	1.762691e-01
1.470818008793511e-01	1.632028e-01
1.472454026380532e-01	1.378737e-01
1.475726061554576e-01	9.002051e-02
1.480000000000000e-01	3.065887e-02
1.480562477993059e-01	2.397932e-02
1.481687433979176e-01	1.204796e-02
1.483937345951412e-01	-7.118354e-03
1.486153114632636e-01	-1.976086e-02
1.490000000000000e-01	-3.303107e-02
1.490387913251972e-01	-3.333582e-02
1.491163739755916e-01	-3.368353e-02
1.492715392763805e-01	-3.321287e-02
1.495818698779582e-01	-2.886672e-02
1.500000000000000e-01	-1.919355e-02
1.500368286850119e-01	-1.769913e-02
1.501104860550358e-01	-1.412557e-02
1.502578007950834e-01	-4.903489e-03
1.504282790702866e-01	9.469043e-03
1.507692356206927e-01	4.620288e-02
1.510000000000000e-01	7.508869e-02
1.511318978150623e-01	9.519164e-02
1.513077615684787e-01	1.249050e-01
1.516594890753115e-01	1.909052e-01
1.520000000000000e-01	2.599997e-01
1.520703455013666e-01	2.707666e-01
1.522110365040997e-01	2.826814e-01
1.524924185095659e-01	2.717782e-01
1.528802470236054e-01	2.100797e-01
1.530000000000000e-01	1.801338e-01
1.530369665919404e-01	1.697728e-01
1.531108997758212e-01	1.519767e-01
1.532587661435827e-01	1.283677e-01
1.535078134994962e-01	1.185677e-01
1.538819453094186e-01	1.463122e-01
1.540000000000000e-01	1.650351e-01
1.540359356786254e-01	1.726797e-01
1.541078070358761e-01	1.872116e-01
1.542515497503775e-01	2.129645e-01
1.545390351793804e-01	2.541562e-01
1.550000000000000e-01	3.062937e-01
1.550574970858006e-01	3.091997e-01
1.551724912574017e-01	3.117689e-01
1.554024796006040e-01	3.031015e-01
1.558624562870086e-01	2.578011e-01
1.560000000000000e-01	2.376977e-01
1.560656946911088e-01	2.265709e-01
1.561970840733265e-01	2.063908e-01
1.564598628377619e-01	1.746886e-01
1.569854203666327e-01	1.266757e-01
1.570000000000000e-01	1.256723e-01
1.570291592667347e-01	1.244276e-01
1.570874778002041e-01	1.226996e-01
1.572041148671428e-01	1.226764e-01
1.574373890010204e-01	1.346402e-01
1.579039372687754e-01	1.812962e-01
1.580000000000000e-01	1.945597e-01
1.580548553131080e-01	2.019092e-01
1.581645659393238e-01	2.127023e-01
1.583839871917556e-01	2.181226e-01
1.587904539850093e-01	1.953651e-01
1.590000000000000e-01	1.702703e-01
1.590519328784338e-01	1.613931e-01
1.591557986353015e-01	1.441619e-01
1.593635301490367e-01	1.119243e-01
1.597789931765073e-01	5.239912e-02
1.600000000000000e-01	2.283261e-02
1.602492778164823e-01	-8.284540e-03
1.605794542112927e-01	-4.932207e-02
1.610000000000000e-01	-1.014271e-01
1.610660352789621e-01	-1.073865e-01
1.611981058368862e-01	-1.147068e-01
1.614622469527346e-01	-1.131283e-01
1.617963541451949e-01	-8.920885e-02
1.620000000000000e-01	-6.436536e-02
1.620477123498399e-01	-5.725122e-02
1.621431370495198e-01	-4.447601e-02
1.623339864488795e-01	-2.421428e-02
1.625825481739671e-01	-6.263371e-03
1.628259440593423e-01	3.308719e-03
1.630000000000000e-01	6.175882e-03
1.630130302752142e-01	6.103911e-03
1.630390908256426e-01	5.821658e-03
1.630912119264995e-01	4.695100e-03
1.631718310748024e-01	1.399253e-03
1.633330693714082e-01	-9.940691e-03
1.635742965326017e-01	-3.645059e-02
1.639183086393171e-01	-8.656733e-02
1.640000000000000e-01	-1.005759e-01
1.640381829346139e-01	-1.067652e-01
1.641145488038416e-01	-1.167607e-01
1.642672805422970e-01	-1.279853e-01
1.644644792460449e-01	-1.281723e-01
1.646657460638182e-01	-1.117591e-01
1.649324350110058e-01	-7.237232e-02
1.650000000000000e-01	-5.946450e-02
1.650308096255186e-01	-5.304985e-02
1.650924288765559e-01	-4.120837e-02
1.652156673786304e-01	-2.137347e-02
1.653979823667303e-01	-1.978397e-04
1.656472050999945e-01	1.583296e-02
1.658990692898195e-01	2.075499e-02
1.660000000000000e-01	1.960634e-02
1.660267740656773e-01	1.879073e-02
1.660803221970320e-01	1.731220e-02
1.661874184597412e-01	1.502606e-02
1.664016109851598e-01	1.255486e-02
1.667199394179543e-01	1.251081e-02
1.670000000000000e-01	1.501253e-02
1.670363192538721e-01	1.517758e-02
1.671089577616162e-01	1.450015e-02
1.672388081063820e-01	1.026335e-02
1.673706428672302e-01	1.760861e-03
1.675741240294841e-01	-1.882136e-02
1.677998059196689e-01	-4.961359e-02
1.680000000000000e-01	-8.225796e-02
1.680296634297872e-01	-8.728765e-02
1.680889902893616e-01	-9.612231e-02
1.682076440085103e-01	-1.083074e-01
1.684449514468078e-01	-1.163067e-01
1.687580056588188e-01	-1.031342e-01
1.690000000000000e-01	-7.860074e-02
1.690369821509668e-01	-7.315876e-02
1.691109464529003e-01	-6.285550e-02
1.692588750567675e-01	-4.478941e-02
1.695547322645017e-01	-1.607441e-02
1.699507878398651e-01	1.366028e-02
1.700000000000000e-01	1.655043e-02
1.700203627389014e-01	1.745727e-02
1.700610882167042e-01	1.906802e-02
1.701425391723099e-01	2.135779e-02
1.703054410835212e-01	2.253327e-02
1.706312449059437e-01	1.617679e-02
1.709470041503914e-01	2.691365e-03
1.710000000000000e-01	-4.648812e-04
1.710064980392243e-01	-9.151580e-04
1.710194941176728e-01	-1.822105e-03
1.710454862745698e-01	-3.668285e-03
1.710974705883639e-01	-7.489838e-03
1.712014392159520e-01	-1.561321e-02
1.714093764711282e-01	-3.352676e-02
1.718252509814807e-01	-7.282699e-02
1.720000000000000e-01	-9.050078e-02
1.720726209853869e-01	-9.884322e-02
1.722178629561607e-01	-1.167348e-01
1.725083468977083e-01	-1.571950e-01
1.730000000000000e-01	-2.325530e-01
1.731607100361846e-01	-2.585565e-01
1.733749900844306e-01	-2.904333e-01
1.738035501809227e-01	-3.489523e-01
1.740000000000000e-01	-3.738746e-01
1.740857120192984e-01	-3.789391e-01
1.742571360578953e-01	-3.787919e-01
1.745999841350890e-01	-3.440723e-01
1.750000000000000e-01	-2.692659e-01
1.750546421553859e-01	-2.554268e-01
1.751639264661575e-01	-2.309611e-01
1.753824950877009e-01	-1.957439e-01
1.758196323307876e-01	-1.544477e-01
1.760000000000000e-01	-1.469116e-01
1.760500532959229e-01	-1.461366e-01
1.761501598877688e-01	-1.425634e-01
1.763503730714606e-01	-1.266984e-01
1.767507994388443e-01	-7.485938e-02
1.770000000000000e-01	-3.257169e-02
1.770498953006636e-01	-2.380951e-02
1.771496859019907e-01	-8.931637e-03
1.772749663490894e-01	4.514557e-03
1.773887436792052e-01	1.090719e-02
1.775437504717192e-01	1.110798e-02
1.777399772326560e-01	5.291316e-04
1.779487405121876e-01	-2.026261e-02
1.780000000000000e-01	-2.697087e-02
1.780291049941491e-01	-3.113210e-02
1.780873149824472e-01	-3.886583e-02
1.782037349590435e-01	-5.172031e-02
1.784365749122361e-01	-6.831323e-02
1.789022548186213e-01	-8.421475e-02
1.790000000000000e-01	-8.471715e-02
1.790433732032389e-01	-8.422334e-02
1.791301196097168e-01	-8.378456e-02
1.793036124226725e-01	-8.529201e-02
1.796505980485840e-01	-9.457766e-02
1.800000000000000e-01	-1.090979e-01
1.800693971251823e-01	-1.094463e-01
1.802081913755469e-01	-1.026087e-01
1.804857798762760e-01	-6.480324e-02
1.807483680472972e-01	-3.470294e-03
1.810000000000000e-01	7.408394e-02
1.810364953765003e-01	8.637263e-02
1.811094861295009e-01	1.080868e-01
1.812554676355021e-01	1.397968e-01
1.815002064154299e-01	1.650524e-01
1.818209943855158e-01	1.613662e-01
1.820000000000000e-01	1.439494e-01
1.820378984360803e-01	1.380436e-01
1.821136953082409e-01	1.272140e-01
1.822652890525620e-01	1.095535e-01
1.825232847690737e-01	8.852884e-02
1.827973665473070e-01	7.602753e-02
1.830000000000000e-01	7.219838e-02
1.830255858911887e-01	7.228981e-02
1.830767576735660e-01	7.250003e-02
1.831791012383208e-01	7.306223e-02
1.833837883678303e-01	7.470368e-02
1.837931626268492e-01	7.909964e-02
1.840000000000000e-01	8.176944e-02
1.840424806317209e-01	8.318891e-02
1.841274418951626e-01	8.778276e-02
1.842973644220460e-01	1.043245e-01
1.846035336963009e-01	1.527281e-01
1.850000000000000e-01	2.352528e-01
1.850481658020421e-01	2.464780e-01
1.851444974061263e-01	2.657095e-01
1.853371606142948e-01	2.902338e-01
1.857224870306317e-01	3.059592e-01
1.860000000000000e-01	2.979434e-01
1.861626530331692e-01	2.824413e-01
1.863795237440615e-01	2.620662e-01
1.868132651658460e-01	2.218425e-01
1.870000000000000e-01	2.047052e-01
1.870867482843569e-01	1.959900e-01
1.872602448530707e-01	1.768957e-01
1.876072379904984e-01	1.331922e-01
1.880000000000000e-01	7.840081e-02
1.880693986274855e-01	6.982549e-02
1.882081958824566e-01	5.679202e-02
1.884530747308822e-01	4.559606e-02
1.886993905959690e-01	4.848423e-02
1.890000000000000e-01	6.526102e-02
1.890368305921483e-01	6.837340e-02
1.891104917764449e-01	7.353351e-02
1.892578141450381e-01	7.915300e-02
1.895524588822246e-01	7.603960e-02
1.900000000000000e-01	5.303703e-02
1.900459720472628e-01	4.864146e-02
1.901379161417883e-01	4.025671e-02
1.903218043308395e-01	2.524320e-02
1.906895807089418e-01	-4.071678e-04
1.910000000000000e-01	-1.905865e-02
1.910503199168686e-01	-2.175646e-02
1.911509597506057e-01	-2.750795e-02
1.913522394180799e-01	-4.054399e-02
1.917547987530284e-01	-7.013471e-02
1.920000000000000e-01	-8.987419e-02
1.920632860081473e-01	-9.361199e-02
1.921898580244418e-01	-9.736047e-02
1.924430020570309e-01	-9.161971e-02
1.927664274012983e-01	-6.553915e-02
1.930000000000000e-01	-3.621107e-02
1.930415675994259e-01	-3.021849e-02
1.931247027982777e-01	-1.980299e-02
1.932506969967341e-01	-7.960710e-03
1.933796018931400e-01	-7.604733e-04
1.935223419638504e-01	1.601194e-03
1.936681383319029e-01	-1.457694e-03
1.938312560320485e-01	-1.070710e-02
1.940000000000000e-01	-2.455168e-02
1.940234910465354e-01	-2.697700e-02
1.940704731396062e-01	-3.160173e-02
1.941644373257477e-01	-3.985387e-02
1.943523656980309e-01	-5.318585e-02
1.946340419355003e-01	-6.737451e-02
1.949140911991371e-01	-7.638334e-02
1.950000000000000e-01	-7.806255e-02
1.950403107279428e-01	-7.766388e-02
1.951209321838284e-01	-7.493409e-02
1.952821750955996e-01	-6.198596e-02
1.955203999312126e-01	-2.721213e-02
1.958581367606354e-01	4.335563e-02
1.960000000000000e-01	7.950019e-02
1.960317149024508e-01	8.782867e-02
1.960951447073525e-01	1.024096e-01
1.962220043171559e-01	1.237156e-01
1.963954487668852e-01	1.389403e-01
1.965731046383914e-01	1.382564e-01
1.967884069610848e-01	1.180411e-01
1.970000000000000e-01	8.481932e-02
1.970277841175840e-01	7.821937e-02
1.970833523527520e-01	6.373509e-02
1.971944888230879e-01	2.946172e-02
1.973758701216022e-01	-4.025306e-02
1.976809051682780e-01	-1.858563e-01
1.980000000000000e-01	-3.616520e-01
1.980269042949889e-01	-3.772134e-01
1.980807128849666e-01	-4.051844e-01
1.981883300649220e-01	-4.469505e-01
1.984035644248327e-01	-4.862822e-01
1.987158599288591e-01	-4.685116e-01
1.990000000000000e-01	-3.981619e-01
1.990374844321854e-01	-3.828615e-01
1.991124532965563e-01	-3.541188e-01
1.992623910252980e-01	-3.047578e-01
1.995622664827814e-01	-2.304084e-01
2.000000000000000e-01	-1.516296e-01
2.000599750914967e-01	-1.453569e-01
2.001799252744901e-01	-1.323037e-01
2.004198256404768e-01	-1.040690e-01
2.008996263724503e-01	-4.346824e-02
2.010000000000000e-01	-3.011713e-02
2.010119446164562e-01	-2.850260e-02
2.010278707717311e-01	-2.656381e-02
2.010597230822809e-01	-2.332829e-02
2.011234277033805e-01	-1.929370e-02
2.012508369455798e-01	-1.917356e-02
2.014461348323358e-01	-3.506705e-02
2.016663815506592e-01	-7.555468e-02
2.020000000000000e-01	-1.634287e-01
2.020338982155152e-01	-1.737500e-01
2.021016946465455e-01	-1.910384e-01
2.022372875086062e-01	-2.110873e-01
2.024930933659287e-01	-2.078608e-01
2.028572910934280e-01	-1.463381e-01
2.030000000000000e-01	-1.052911e-01
2.030394726806573e-01	-9.178346e-02
2.031184180419717e-01	-6.800134e-02
2.032763087646006e-01	-3.147592e-02
2.034441424759520e-01	-7.039150e-03
2.036173861349253e-01	2.966237e-03
2.037742916043177e-01	3.965358e-05
2.039224527748596e-01	-1.148411e-02
2.040000000000000e-01	-2.041700e-02
2.040218417997817e-01	-2.353411e-02
2.040655253993451e-01	-2.968482e-02
2.041528925984718e-01	-4.165770e-02
2.043276269967252e-01	-6.445184e-02
2.046770957932321e-01	-1.071566e-01
2.050000000000000e-01	-1.444389e-01
2.052096812779042e-01	-1.674952e-01
2.054892563151097e-01	-1.988310e-01
2.060000000000000e-01	-2.568846e-01
2.060559150074411e-01	-2.625061e-01
2.061677450223234e-01	-2.719414e-01
2.063914050520878e-01	-2.830955e-01
2.068387251116166e-01	-2.893547e-01
2.070000000000000e-01	-2.870542e-01
2.070522272151028e-01	-2.858194e-01
2.071566816453084e-01	-2.849391e-01
2.073655905057196e-01	-2.900029e-01
2.077834082265420e-01	-3.152612e-01
2.080000000000000e-01	-3.345977e-01
